,Unnamed: 0,school_name,address,score,district,grade,lat,long
0,0,Uplift Education-North Hills Prep,"1825 Market Center Boulevard, Dallas, TX 75207",10.0,Public charter,6-8,N/A,N/A
1,1,Irma Lerma Rangel Young Women's Leadership School,"1718 Robert B Cullum Boulevard, Dallas, TX 75210",10.0,Public district,9-12,N/A,N/A
2,2,Booker T. Washing High for the Performing and Visual Arts,"2501 Flora St, Dallas, TX 75201, Dallas, TX 75201",10.0,Public district,"9, 12",N/A,N/A
3,3,School Of Science And Engineering,"1201 East 8th Street, Suite 216, Dallas, TX 75203",10.0,Public district,9-12,N/A,N/A
4,4,Rosie Sorrells Education And Socia,"1201 East 8th Street, Dallas, TX 75203",10.0,Public district,9-12,N/A,N/A
5,5,Judge Barefoot Sanders Law Magnet,"1201 East 8th Street, Dallas, TX 75203",10.0,Public district,9-12,N/A,N/A
6,6,School for the Talented and Gifted,"1201 East 8th Street, Dallas, TX 75203",10.0,Public district,9-12,N/A,N/A
7,7,Harry Stone Montessori Academy,"4747 Veterans Drive, Dallas, TX 75216",10.0,Public district,6-8,N/A,N/A
8,8,George Bannerman Dealey Internatio,"6501 Royal Lane, Dallas, TX 75230",10.0,Public district,6-8,N/A,N/A
9,9,Bradfield Elementary School,"4300 Southern Avenue, Dallas, TX 75205",10.0,Public district,PK-4,N/A,N/A
10,10,Brentfield Elementary School,"6767 Brentfield Drive, Dallas, TX 75248",10.0,Public district,K-6,N/A,N/A
11,11,Spring Creek Elementary School,"7667 Roundrock Road, Dallas, TX 75248",10.0,Public district,PK-6,N/A,N/A
12,12,William B Travis Acdmy/Vngrd For A,"3001 McKinney Avenue, Dallas, TX 75204",10.0,Public district,4-5,N/A,N/A
13,13,William B Travis Acad/Vangrd For A,"3001 McKinney Avenue, Dallas, TX 75204",10.0,Public district,4-8,N/A,N/A
14,14,Trinidad Garza Early College High School at Mountain View,"4849 West Illinois Avenue, Dallas, TX 75211",10.0,Public district,9-12,N/A,N/A
15,15,Golden Rule,"2602 West Illinois Avenue, Dallas, TX 75233",10.0,Public charter,PK-8,N/A,N/A
16,16,Uplift Education-North Hills Prep,"1825 Market Center Boulevard, Dallas, TX 75207",10.0,Public charter,9-12,N/A,N/A
17,17,Barack Obama Male Leadership Academy,"4730 South Lancaster Road, Dallas, TX 75216",10.0,Public district,9-12,N/A,N/A
18,18,School Of Business And Management,"1201 East 8th Street, Dallas, TX 75203",9.0,Public district,9-12,N/A,N/A
19,19,School Of Health Professions,"1201 East 8th Street, Dallas, TX 75203",9.0,Public district,9-12,N/A,N/A
20,20,Sam Houston Elementary School,"2827 Throckmorton Street, Dallas, TX 75219",9.0,Public district,PK-5,N/A,N/A
21,21,Lakewood Elementary School,"3000 Hillbrook Street, Dallas, TX 75214",9.0,Public district,PK-5,N/A,N/A
22,22,H I Holland El At Lisbon,"4203 South Lancaster Road, Dallas, TX 75216",9.0,Public district,PK-5,N/A,N/A
23,23,Dan D Rogers Elementary School,"5314 Abrams Road, Dallas, TX 75214",9.0,Public district,PK-5,N/A,N/A
24,24,Stonewall Jackson Elementary School,"5828 East Mockingbird Lane, Dallas, TX 75206",9.0,Public district,K-5,N/A,N/A
25,25,Walnut Hill Elementary School,"10115 Midway Road, Dallas, TX 75220",9.0,Public district,PK-5,N/A,N/A
26,26,Dallas Environmental Science Acade,"3635 Greenleaf Street, Dallas, TX 75212",9.0,Public district,6-8,N/A,N/A
27,27,Henry W Longfellow Career Explorat,"5314 Boaz Street, Dallas, TX 75209",9.0,Public district,6-8,N/A,N/A
28,28,George Bannerman Dealey Montessori,"6501 Royal Lane, Dallas, TX 75230",9.0,Public district,PK-6,N/A,N/A
29,29,Armstrong Elementary School,"3600 Cornell Avenue, Dallas, TX 75205",9.0,Public district,PK-4,N/A,N/A
30,30,Highland Park High School,"4220 Emerson Avenue, Dallas, TX 75205",9.0,Public district,9-12,N/A,N/A
31,31,Hyer Elementary School,"3920 Caruth Boulevard, Dallas, TX 75225",9.0,Public district,PK-4,N/A,N/A
32,32,Highland Park Middle School,"3555 Granada Avenue, Dallas, TX 75205",9.0,Public district,7-8,N/A,N/A
33,33,University Park Elementary School,"3505 Amherst Avenue, Dallas, TX 75225",9.0,Public district,PK-4,N/A,N/A
34,34,Mcculloch Intermediate School,"3555 Granada Avenue, Dallas, TX 75205",9.0,Public district,5-6,N/A,N/A
35,35,Bowie Elementary School,"7643 La Manga Drive, Dallas, TX 75248",9.0,Public district,PK-6,N/A,N/A
36,36,Early College High School,"3939 Valley View Lane, Dallas, TX 75244",9.0,Public charter,9-12,N/A,N/A
37,37,Irma Rangel Young Womens Leadershi,"1718 Robert B Cullum Boulevard, Dallas, TX 75210",9.0,Public district,6-8,N/A,N/A
38,38,W E Greiner Exploratory Arts Acade,"501 South Edgefield Avenue, Dallas, TX 75208",8.0,Public district,6-8,N/A,N/A
39,39,Charles Rice Learning Center,"2425 Pine Street, Dallas, TX 75215",8.0,Public district,PK-5,N/A,N/A
40,40,Alex Sanger Elementary School,"8410 San Leandro Drive, Dallas, TX 75218",8.0,Public district,PK-5,N/A,N/A
41,41,Dr Wright L Lassiter Jr Early Coll,"701 Elm Street, Dallas, TX 75202",8.0,Public district,9-12,N/A,N/A
42,42,White Rock Elementary School,"9229 Chiswell Road, Dallas, TX 75238",8.0,Public district,PK-6,N/A,N/A
43,43,Parkhill J High School,"16500 Shadybank Drive, Dallas, TX 75248",8.0,Public district,7-8,N/A,N/A
44,44,Jimmie Tyler Brashear Elementary School,"2959 South Hampton Road, Dallas, TX 75224",8.0,Public district,PK-5,N/A,N/A
45,45,Henry B Gonzalez Elementary School,"6610 Lake June Road, Dallas, TX 75217",8.0,Public district,PK-5,N/A,N/A
46,46,Arturo Salazar Elementary School,"1120 South Ravinia Drive, Dallas, TX 75211",8.0,Public district,PK-5,N/A,N/A
47,47,St Anthony School,"3732 Myrtle Street, Dallas, TX 75215",8.0,Public charter,6-8,N/A,N/A
48,48,Kathlyn Joy Gilliam Collegiate Academy,"1700 East Camp Wisdom Road, Dallas, TX 75232",8.0,Public district,9-12,N/A,N/A
49,49,Barack Obama Male Leadership Aca at BF Darrell Middle School,"4730 South Lancaster Road, Dallas, TX 75216",8.0,Public district,6-8,N/A,N/A
50,50,Harry Stone Montessori Academy (Es,"4747 Veterans Drive, Dallas, TX 75216",7.0,Public district,PK-5,N/A,N/A
51,51,Arcadia Park Elementary School,"1300 North Justin Avenue, Dallas, TX 75211",7.0,Public district,PK-5,N/A,N/A
52,52,James Bowie Elementary School,"330 North Marsalis Avenue, Dallas, TX 75203",7.0,Public district,PK-5,N/A,N/A
53,53,W W Bushman Elementary School,"4200 Bonnie View Road, Dallas, TX 75216",7.0,Public district,PK-5,N/A,N/A
54,54,F P Caillet Elementary School,"3033 Merrell Road, Dallas, TX 75229",7.0,Public district,PK-5,N/A,N/A
55,55,Casa View Elementary School,"2100 Farola Drive, Dallas, TX 75228",7.0,Public district,PK-5,N/A,N/A
56,56,Julius Dorsey Elementary School,"133 North Saint Augustine Drive, Dallas, TX 75217",7.0,Public district,PK-5,N/A,N/A
57,57,George Peabody Elementary School,"3101 Raydell Place, Dallas, TX 75211",7.0,Public district,PK-5,N/A,N/A
58,58,Richard Lagow Elementary School,"637 Edgeworth Drive, Dallas, TX 75217",7.0,Public district,PK-5,N/A,N/A
59,59,Ben Milam Elementary School,"4200 McKinney Avenue, Dallas, TX 75205",7.0,Public district,PK-5,N/A,N/A
60,60,William B Miller Elementary School,"3111 Bonnie View Road, Dallas, TX 75216",7.0,Public district,PK-5,N/A,N/A
61,61,Preston Hollow Elementary School,"6423 Walnut Hill Ln, Dallas, TX 75230",7.0,Public district,PK-5,N/A,N/A
62,62,Martha Turner Reilly Elementary School,"11230 Lippitt Avenue, Dallas, TX 75218",7.0,Public district,PK-5,N/A,N/A
63,63,Reinhardt Elementary School,"10122 Losa Drive, Dallas, TX 75218",7.0,Public district,PK-5,N/A,N/A
64,64,J P Starks Elementary School,"3033 Tips Boulevard, Dallas, TX 75216",7.0,Public district,PK-5,N/A,N/A
65,65,Everette Lee Degolyer Elementary School,"3453 Flair Drive, Dallas, TX 75220",7.0,Public district,PK-5,N/A,N/A
66,66,Louise Wolff Kahn Elementary School,"610 North Franklin Street, Dallas, TX 75211",7.0,Public district,PK-5,N/A,N/A
67,67,Harry C Withers Elementary School,"3959 Northaven Road, Dallas, TX 75220",7.0,Public district,PK-5,N/A,N/A
68,68,Eladio R Martinez Learning Center,"4500 Bernal Drive, Dallas, TX 75212",7.0,Public district,PK-5,N/A,N/A
69,69,Rose Haggar Elementary School,"17820 Campbell Road, Dallas, TX 75252",7.0,Public district,K-5,N/A,N/A
70,70,Frankford Middle School,"7706 Osage Plaza Parkway, Dallas, TX 75252",7.0,Public district,6-8,N/A,N/A
71,71,Moss Haven Elementary School,"9202 Moss Farm Lane, Dallas, TX 75243",7.0,Public district,K-6,N/A,N/A
72,72,Prestonwood Elementary School,"6525 La Cosa Drive, Dallas, TX 75248",7.0,Public district,K-6,N/A,N/A
73,73,Westwood Math Science Leadership M,"7630 Arapaho Road, Dallas, TX 75248",7.0,Public district,7-8,N/A,N/A
74,74,James R Bilhartz Jr Elementary School,"6700 Wandt Drive, Dallas, TX 75236",7.0,Public district,PK-4,N/A,N/A
75,75,Richland Collegiate High School Of Math Sci,"12800 Abrams Road, Dallas, TX 75243",7.0,Public charter,11-12,N/A,N/A
76,76,Harmony Science Academy - Dallas,"11995 Forestgate Drive, Dallas, TX 75243",7.0,Public charter,PK-12,N/A,N/A
77,77,Nova Academy Prichard,"2800 Prichard Lane, Dallas, TX 75227",7.0,Public charter,K-8,N/A,N/A
78,78,Uplift Williams Preparatory Middle,"1825 Market Center Boulevard, Dallas, TX 75207",7.0,Public charter,6-8,N/A,N/A
79,79,Mckamy Elementary School,"3443 Briargrove Lane, Dallas, TX 75287",6.0,Public district,PK-5,N/A,N/A
80,80,A Maceo Smith New Tech High School,"3030 Stag Road, Dallas, TX 75241",6.0,Public district,9-12,N/A,N/A
81,81,Annie Webb Blanton Elementary School,"8915 Greenmound Avenue, Dallas, TX 75227",6.0,Public district,PK-5,N/A,N/A
82,82,Leila P Cowart Elementary School,"1515 South Ravinia Drive, Dallas, TX 75211",6.0,Public district,PK-5,N/A,N/A
83,83,L O Donald Elementary School,"1218 Phinney Avenue, Dallas, TX 75211",6.0,Public district,PK-5,N/A,N/A
84,84,Stephen C Foster Elementary School,"3700 Clover Lane, Dallas, TX 75220",6.0,Public district,PK-5,N/A,N/A
85,85,Charles A Gill Elementary School,"10910 Ferguson Road, Dallas, TX 75228",6.0,Public district,PK-5,N/A,N/A
86,86,Lenore Kirk Hall Elementary School,"2120 Keats Drive, Dallas, TX 75211",6.0,Public district,PK-5,N/A,N/A
87,87,Nathaniel Hawthorne Elementary School,"7800 Umphress Road, Dallas, TX 75217",6.0,Public district,PK-5,N/A,N/A
88,88,Margaret B Henderson Elementary School,"2200 South Edgefield Avenue, Dallas, TX 75224",6.0,Public district,PK-5,N/A,N/A
89,89,Victor High Hexter Elementary School,"9720 Waterview Road, Dallas, TX 75218",6.0,Public district,PK-5,N/A,N/A
90,90,Sidney Lanier Expressive Arts Vang,"1400 Walmsley Avenue, Dallas, TX 75208",6.0,Public district,PK-5,N/A,N/A
91,91,B H Macon Elementary School,"650 Holcomb Road, Dallas, TX 75217",6.0,Public district,PK-5,N/A,N/A
92,92,Edna Rowe Elementary School,"4918 Hovenkamp Drive, Dallas, TX 75227",6.0,Public district,PK-5,N/A,N/A
93,93,Ascher Silberstein Elementary School,"5940 Hollis Avenue, Dallas, TX 75227",6.0,Public district,PK-5,N/A,N/A
94,94,Leslie A Stemmons Elementary School,"2727 Knoxville Street, Dallas, TX 75211",6.0,Public district,PK-6,N/A,N/A
95,95,T G Terry Elementary School,"6661 Greenspan Avenue, Dallas, TX 75232",6.0,Public district,PK-5,N/A,N/A
96,96,Thomas L Marsalis Elementary School,"5640 South Marsalis Avenue, Dallas, TX 75241",6.0,Public district,PK-5,N/A,N/A
97,97,Urban Park Elementary School,"6901 Military Parkway, Dallas, TX 75227",6.0,Public district,PK-5,N/A,N/A
98,98,Sudie L Williams Elementary School,"4518 Pomona Road, Dallas, TX 75209",6.0,Public district,PK-5,N/A,N/A
99,99,Winnetka Elementary School,"1151 South Edgefield Avenue, Dallas, TX 75208",6.0,Public district,PK-5,N/A,N/A
100,100,Arthur Kramer Elementary School,"7131 Midbury Drive, Dallas, TX 75230",6.0,Public district,PK-5,N/A,N/A
101,101,Mary Mcleod Bethune Elementary School,"1665 Duncanville Road, Dallas, TX 75211",6.0,Public district,PK-5,N/A,N/A
102,102,Gilbert Cuellar Sr Elementary School,"337 Pleasant Vista Drive, Dallas, TX 75217",6.0,Public district,PK-5,N/A,N/A
103,103,Thomas Tolbert Elementary School,"4000 Blue Ridge Boulevard, Dallas, TX 75233",6.0,Public district,PK-5,N/A,N/A
104,104,Anne Frank Elementary School,"5201 Celestial Road, Dallas, TX 75254",6.0,Public district,PK-5,N/A,N/A
105,105,Jill Stone El At Vickery Meadow,"6606 Ridgecrest Road, Dallas, TX 75231",6.0,Public district,PK-5,N/A,N/A
106,106,Felix G Botello Elementary School,"225 South Marsalis Avenue, Dallas, TX 75203",6.0,Public district,PK-5,N/A,N/A
107,107,Lake Highlands J High School,"10301 Walnut Hill Lane, Dallas, TX 75238",6.0,Public district,7-8,N/A,N/A
108,108,Liberty J High School,"10330 Lawler Road, Dallas, TX 75243",6.0,Public district,7-8,N/A,N/A
109,109,Northwood Hills Elementary School,"14532 Meandering Way, Dallas, TX 75254",6.0,Public district,PK-6,N/A,N/A
110,110,Wallace Elementary School,"9921 Kirkhaven Drive, Dallas, TX 75238",6.0,Public district,PK-6,N/A,N/A
111,111,Merriman Park Elementary School,"7101 Winedale Drive, Dallas, TX 75231",6.0,Public district,K-6,N/A,N/A
112,112,Inspired Vision Academy El,"8421 Bohannon Dr, Dallas, TX 75217",6.0,Public charter,PK-6,N/A,N/A
113,113,Harmony School Of Business - Dalla,"8080 W President George Bush Hwy, Dallas, TX 75252",6.0,Public charter,K-12,N/A,N/A
114,114,Ume Preparatory Academy,"3838 Texas 408 Spur, Dallas, TX 75236",6.0,Public charter,K-12,N/A,N/A
115,115,Rosemont Middle School,"719 North Montclair Avenue, Dallas, TX 75208",6.0,Public district,6-8,N/A,N/A
116,116,Harmony School Of Nature And Athletics - Dallas,"8120 West Camp Wisdom Road, Dallas, TX 75249",6.0,Public charter,K-12,N/A,N/A
117,117,Uplift Luna Preparatory Primary School,"1825 Market Center Boulevard, Dallas, TX 75207",6.0,Public charter,K-5,N/A,N/A
118,118,Uplift Summit International Middle,"1825 Market Center Boulevard, Dallas, TX 75207",6.0,Public charter,6-8,N/A,N/A
119,119,Uplift Summit International Primary School,"1825 Market Center Boulevard, Dallas, TX 75207",6.0,Public charter,K-5,N/A,N/A
120,120,Lee A Mcshan Jr Elementary School,"8307 Meadow Road, Dallas, TX 75231",5.0,Public district,PK-5,N/A,N/A
121,121,Harrell Budd Elementary School,"2121 South Marsalis Avenue, Dallas, TX 75216",5.0,Public district,PK-5,N/A,N/A
122,122,Clinton P Russell Elementary School,"3031 South Beckley Avenue, Dallas, TX 75224",5.0,Public district,PK-5,N/A,N/A
123,123,Nancy J Cochran Elementary School,"6000 Keeneland Parkway, Dallas, TX 75211",5.0,Public district,PK-5,N/A,N/A
124,124,Ignacio Zaragoza Elementary School,"4550 Worth Street, Dallas, TX 75246",5.0,Public district,PK-5,N/A,N/A
125,125,Tom C Gooch Elementary School,"4030 Calculus Drive, Dallas, TX 75244",5.0,Public district,PK-5,N/A,N/A
126,126,Lida Hooe Elementary School,"2419 Gladstone Drive, Dallas, TX 75211",5.0,Public district,PK-5,N/A,N/A
127,127,John Ireland Elementary School,"1515 North Jim Miller Road, Dallas, TX 75217",5.0,Public district,PK-5,N/A,N/A
128,128,John Q Adams Elementary School,"8239 Lake June Road, Dallas, TX 75217",5.0,Public district,PK-5,N/A,N/A
129,129,Anson Jones Elementary School,"3901 Meredith Avenue, Dallas, TX 75211",5.0,Public district,PK-5,N/A,N/A
130,130,Edwin J Kiest Elementary School,"2611 Healey Drive, Dallas, TX 75228",5.0,Public district,PK-5,N/A,N/A
131,131,Obadiah Knight Elementary School,"2615 Anson Road, Dallas, TX 75235",5.0,Public district,PK-5,N/A,N/A
132,132,Umphrey Lee Elementary School,"7808 Racine Drive, Dallas, TX 75232",5.0,Public district,PK-5,N/A,N/A
133,133,William Lipscomb Elementary School,"5801 Worth Street, Dallas, TX 75214",5.0,Public district,PK-5,N/A,N/A
134,134,Maple Lawn Elementary School,"3120 Inwood Road, Dallas, TX 75235",5.0,Public district,PK-5,N/A,N/A
135,135,Herbert Marcus Elementary School,"2911 Northaven Road, Dallas, TX 75220",5.0,Public district,PK-5,N/A,N/A
136,136,Nancy Moseley Elementary School,"10400 Rylie Road, Dallas, TX 75217",5.0,Public district,PK-5,N/A,N/A
137,137,John J Pershing Elementary School,"5715 Meaders Lane, Dallas, TX 75220",5.0,Public district,PK-5,N/A,N/A
138,138,K B Polk Center For Academically T,"6911 Victoria Avenue, Dallas, TX 75209",5.0,Public district,PK-5,N/A,N/A
139,139,John High Reagan Elementary School,"201 North Adams Avenue, Dallas, TX 75208",5.0,Public district,PK-5,N/A,N/A
140,140,Oran M Roberts Elementary School,"4919 East Grand Avenue, Dallas, TX 75223",5.0,Public district,PK-5,N/A,N/A
141,141,Roger Q Mills Elementary School,"1515 Lynn Haven Avenue, Dallas, TX 75216",5.0,Public district,PK-5,N/A,N/A
142,142,R L Thornton Elementary School,"6011 Old Ox Road, Dallas, TX 75241",5.0,Public district,PK-5,N/A,N/A
143,143,Adelle Turner Elementary School,"5505 South Polk Street, Dallas, TX 75232",5.0,Public district,PK-5,N/A,N/A
144,144,Woodrow Wilson High School,"100 South Glasgow Drive, Dallas, TX 75214",5.0,Public district,9-12,N/A,N/A
145,145,Nathan Adams Elementary School,"12600 Welch Road, Dallas, TX 75244",5.0,Public district,PK-5,N/A,N/A
146,146,Pleasant Grove Elementary School,"1614 North Saint Augustine Drive, Dallas, TX 75217",5.0,Public district,PK-5,N/A,N/A
147,147,Eduardo Mata Elementary School,"7420 La Vista Drive, Dallas, TX 75214",5.0,Public district,PK-5,N/A,N/A
148,148,Cesar Chavez Learning Center,"1710 North Carroll Avenue, Dallas, TX 75204",5.0,Public district,PK-5,N/A,N/A
149,149,St Anthony Academy,"3732 Myrtle Street, Dallas, TX 75215",5.0,Public charter,K-5,N/A,N/A
150,150,Charles Acton Elementary School,"9240 County View Road, Dallas, TX 75249",5.0,Public district,PK-4,N/A,N/A
151,151,Mitchell Elementary School,"4223 Briargrove Lane, Dallas, TX 75287",5.0,Public district,K-5,N/A,N/A
152,152,Forest Meadow J High School,"9373 Whitehurst Drive, Dallas, TX 75243",5.0,Public district,7-8,N/A,N/A
153,153,Lake Highlands Elementary School,"9501 Ferndale Road, Dallas, TX 75238",5.0,Public district,PK-6,N/A,N/A
154,154,Lake Highlands High School,"9449 Church Road, Dallas, TX 75238",5.0,Public district,10-12 & ungraded,N/A,N/A
155,155,Spring Valley Elementary School,"13535 Spring Grove Avenue, Dallas, TX 75240",5.0,Public district,PK-6,N/A,N/A
156,156,Children First Of Dallas,"315 East Wheatland Road, Dallas, TX 75241",5.0,Public charter,PK-7,N/A,N/A
157,157,Trinity Basin Preparatory,"400 South Zang Boulevard, Dallas, TX 75208",5.0,Public charter,PK-12,N/A,N/A
158,158,Esperanza Hope Medrano Elementary School,"2221 Lucas Drive, Dallas, TX 75219",5.0,Public district,PK-5,N/A,N/A
159,159,Inspired Vision Academy Middle,"8225 Bruton Road, Dallas, TX 75217",5.0,Public charter,7-12,N/A,N/A
160,160,Jack Lowe Sr Elementary School,"7000 Holly Hill Drive, Dallas, TX 75231",5.0,Public district,PK-5,N/A,N/A
161,161,Frank Guzick Elementary School,"5000 Berridge Lane, Dallas, TX 75227",5.0,Public district,PK-5,N/A,N/A
162,162,Ewell D Walker Middle School,"12532 Nuestra Drive, Dallas, TX 75230",5.0,Public district,6-8,N/A,N/A
163,163,East Grand Preparatory,"6211 East Grand Avenue, Dallas, TX 75223",5.0,Public charter,PK-7,N/A,N/A
164,164,Shekinah Radiance Academy (Garland,"10715 Garland Road, Dallas, TX 75218",5.0,Public charter,PK-8,N/A,N/A
165,165,Uplift Education - Infinity Preparatory School,"1825 Market Center Boulevard, Dallas, TX 75207",5.0,Public charter,6-9,N/A,N/A
166,166,Thelma Elizabeth Page Richardson E,"7203 Bruton Road, Dallas, TX 75217",5.0,Public district,PK-5,N/A,N/A
167,167,D A Hulcy Steam Middle,"9339 South Polk Street, Dallas, TX 75232",5.0,Public district,6,N/A,N/A
168,168,Innovation Design Entrepreneurship Academy,"4800 Ross Avenue, Dallas, TX 75204",5.0,Public district,9,N/A,N/A
169,169,Uplift Luna Preparatory Secondary School,"1825 Market Center Boulevard, Dallas, TX 75207",5.0,Public charter,6-12,N/A,N/A
170,170,Uplift Peak Preparatory Primary School,"1825 Market Center Boulevard, Dallas, TX 75207",5.0,Public charter,K-5,N/A,N/A
171,171,Leonides Gonzalez Cigarroa Md Elementary School,"9990 Webb Chapel Road, Dallas, TX 75220",4.0,Public district,PK-5,N/A,N/A
172,172,Celestino Mauricio Soto Jr Elementary School,"4510 West Jefferson Boulevard, Dallas, TX 75211",4.0,Public district,PK-5,N/A,N/A
173,173,Long Middle School,"2525 Frankford Road, Dallas, TX 75287",4.0,Public district,6-8,N/A,N/A
174,174,Sheffield Elementary School,"18110 Kelly Boulevard, Dallas, TX 75287",4.0,Public district,PK-5,N/A,N/A
175,175,Birdie Alexander Elementary School,"1830 Goldwood Drive, Dallas, TX 75232",4.0,Public district,PK-5,N/A,N/A
176,176,Gabe P Allen Charter School,"5220 Nomas Street, Dallas, TX 75212",4.0,Public charter,PK-5,N/A,N/A
177,177,David G Burnet Elementary School,"3200 Kinkaid Drive, Dallas, TX 75220",4.0,Public district,PK-5,N/A,N/A
178,178,John W Carpenter Elementary School,"2121 Tosca Lane, Dallas, TX 75224",4.0,Public district,PK-5,N/A,N/A
179,179,Clara Oliver Elementary School,"4010 Idaho Avenue, Dallas, TX 75216",4.0,Public district,PK-5,N/A,N/A
180,180,E B Comstock Middle School,"7044 Hodde Street, Dallas, TX 75217",4.0,Public district,6-8,N/A,N/A
181,181,Barbara Jordan Elementary School,"1111 West Kiest Boulevard, Dallas, TX 75224",4.0,Public district,PK-5,N/A,N/A
182,182,W High Gaston Middle School,"9565 Mercer Drive, Dallas, TX 75228",4.0,Public district,6-8,N/A,N/A
183,183,Robert E Lee Elementary School,"2911 Delmar Avenue, Dallas, TX 75206",4.0,Public district,PK-5,N/A,N/A
184,184,John F Peeler Elementary School,"810 South Llewellyn Avenue, Dallas, TX 75208",4.0,Public district,PK-5,N/A,N/A
185,185,Rosemont Elementary School,"719 North Montclair Avenue, Dallas, TX 75208",4.0,Public district,3-7,N/A,N/A
186,186,John W Runyon Elementary School,"10750 Cradlerock Drive, Dallas, TX 75217",4.0,Public district,PK-5,N/A,N/A
187,187,San Jacinto Elementary School,"7900 Hume Drive, Dallas, TX 75227",4.0,Public district,PK-5,N/A,N/A
188,188,Alex W Spence Talented/Gifted Academy,"4001 Capitol Avenue, Dallas, TX 75204",4.0,Public district,6-8,N/A,N/A
189,189,Sunset High School,"2120 West Jefferson Boulevard, Dallas, TX 75208",4.0,Public district,9-12,N/A,N/A
190,190,Martin Weiss Elementary School,"8601 Willoughby Boulevard, Dallas, TX 75232",4.0,Public district,PK-5,N/A,N/A
191,191,W T White High School,"4505 Ridgeside Drive, Dallas, TX 75244",4.0,Public district,9-12,N/A,N/A
192,192,William M Anderson Elementary School,"620 North Saint Augustine Drive, Dallas, TX 75217",4.0,Public district,PK-5,N/A,N/A
193,193,Whitney M Young Jr Elementary School,"4601 Veterans Drive, Dallas, TX 75216",4.0,Public district,PK-5,N/A,N/A
194,194,Benjamin Franklin Middle School,"6920 Meadow Road, Dallas, TX 75230",4.0,Public district,6-8,N/A,N/A
195,195,Ronald E Mcnair Elementary School,"3150 Bainbridge Drive, Dallas, TX 75237",4.0,Public district,PK-5,N/A,N/A
196,196,Julian T Saldivar Elementary School,"9510 Brockbank Drive, Dallas, TX 75220",4.0,Public district,PK-5,N/A,N/A
197,197,Raul Quintanilla Sr Middle School,"2700 Remond Drive, Dallas, TX 75211",4.0,Public district,6-8,N/A,N/A
198,198,Forestridge Elementary School,"10330 Bunchberry Drive, Dallas, TX 75243",4.0,Public district,PK-6,N/A,N/A
199,199,Hamilton Park Pacesetter Magnet,"8301 Towns Street, Dallas, TX 75243",4.0,Public district,PK-6,N/A,N/A
200,200,Stults Road Elementary School,"8700 Stults Road, Dallas, TX 75243",4.0,Public district,PK-6,N/A,N/A
201,201,Aikin Elementary School,"12300 Pleasant Valley Drive, Dallas, TX 75243",4.0,Public district,PK-6,N/A,N/A
